21:31:27 ,Sun Mar 19 2023,50,0.00,189,22.10,68.40,149.00
21:31:30 ,Sun Mar 19 2023,50,0.00,190,22.10,68.30,149.00
21:31:31 ,Sun Mar 19 2023,50,0.00,189,22.10,68.40,150.00
21:31:33 ,Sun Mar 19 2023,50,0.00,190,22.10,68.30,152.00
21:31:35 ,Sun Mar 19 2023,50,0.00,190,22.10,68.30,152.00
21:31:37 ,Sun Mar 19 2023,50,0.00,189,22.10,68.30,155.00
21:31:39 ,Sun Mar 19 2023,50,0.00,190,22.10,68.30,44.00
21:31:41 ,Sun Mar 19 2023,50,0.00,190,22.10,68.20,22.00
21:31:47 ,Sun Mar 19 2023,50,0.00,189,22.10,68.20,80.00
21:31:48 ,Sun Mar 19 2023,50,0.00,190,22.10,68.20,94.00
21:31:48 ,Sun Mar 19 2023,50,0.00,190,22.10,68.20,141.00
21:31:49 ,Sun Mar 19 2023,50,0.00,190,22.10,68.20,114.00
21:31:52 ,Sun Mar 19 2023,50,0.00,190,22.10,68.20,1121.00
21:31:54 ,Sun Mar 19 2023,50,0.00,189,22.10,68.10,1231.00
21:31:56 ,Sun Mar 19 2023,50,0.00,189,22.10,68.10,126.00
21:31:58 ,Sun Mar 19 2023,50,0.00,189,22.10,68.00,76.00
21:32:00 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,151.00
21:32:02 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,158.00
21:32:04 ,Sun Mar 19 2023,50,0.00,189,22.10,68.10,158.00
21:32:06 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,157.00
21:32:08 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,158.00
21:32:10 ,Sun Mar 19 2023,50,0.00,190,22.10,68.00,158.00
21:32:12 ,Sun Mar 19 2023,50,0.00,189,22.10,68.00,159.00
21:32:14 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,158.00
21:32:17 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,158.00
21:32:18 ,Sun Mar 19 2023,50,0.00,189,22.10,68.00,159.00
21:32:20 ,Sun Mar 19 2023,50,0.00,190,22.10,68.10,149.00
21:32:22 ,Sun Mar 19 2023,50,0.00,190,22.10,68.00,131.00
21:58:09 ,Sun Mar 19 2023,50,0.00,189,22.10,67.80,180.00
21:58:11 ,Sun Mar 19 2023,50,0.00,189,22.60,66.70,179.00
21:58:13 ,Sun Mar 19 2023,50,0.00,189,22.60,66.70,178.00
21:58:16 ,Sun Mar 19 2023,50,0.00,189,22.60,66.70,178.00
21:58:18 ,Sun Mar 19 2023,50,0.00,190,22.60,66.70,20.00
21:58:20 ,Sun Mar 19 2023,50,0.00,190,22.60,66.70,19.00
21:58:22 ,Sun Mar 19 2023,50,0.00,190,22.60,66.90,176.00
21:58:24 ,Sun Mar 19 2023,50,0.00,190,22.60,67.00,175.00
21:58:26 ,Sun Mar 19 2023,50,0.00,189,22.60,67.00,176.00
21:58:28 ,Sun Mar 19 2023,50,0.00,190,22.60,66.90,176.00
21:58:30 ,Sun Mar 19 2023,50,0.00,189,22.60,66.90,176.00
21:58:32 ,Sun Mar 19 2023,50,0.00,190,22.60,66.90,176.00
21:58:34 ,Sun Mar 19 2023,50,0.00,190,22.60,66.80,177.00
21:59:19 ,Sun Mar 19 2023,50,0.00,189,22.60,66.70,199.00
21:59:21 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,199.00
21:59:24 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,200.00
21:59:25 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
21:59:27 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,200.00
21:59:29 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
21:59:32 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,202.00
21:59:34 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
21:59:56 ,Sun Mar 19 2023,50,0.00,190,22.60,66.70,206.00
21:59:59 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,207.00
22:00:00 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,207.00
22:00:02 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,207.00
22:00:04 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,207.00
22:00:07 ,Sun Mar 19 2023,50,0.00,190,22.60,66.70,207.00
22:00:08 ,Sun Mar 19 2023,50,0.00,190,22.60,66.70,206.00
22:00:10 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,206.00
22:00:13 ,Sun Mar 19 2023,50,0.00,189,22.60,66.40,206.00
22:00:14 ,Sun Mar 19 2023,50,0.00,189,22.60,66.40,206.00
22:00:16 ,Sun Mar 19 2023,50,0.00,190,22.60,66.40,206.00
22:00:18 ,Sun Mar 19 2023,50,0.00,190,22.60,66.40,206.00
22:00:20 ,Sun Mar 19 2023,50,0.00,189,22.60,66.40,206.00
22:00:22 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,206.00
22:00:25 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,205.00
22:00:26 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,205.00
22:00:28 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,205.00
22:00:30 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,205.00
22:00:32 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,205.00
22:00:34 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,205.00
22:00:37 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,205.00
22:00:45 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,204.00
22:00:46 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,204.00
22:00:49 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,204.00
22:00:57 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,203.00
22:00:58 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,203.00
22:00:58 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,202.00
22:00:59 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,202.00
22:00:59 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,202.00
22:01:02 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,202.00
22:01:03 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,203.00
22:01:13 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:14 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:14 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
22:01:15 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,201.00
22:01:21 ,Sun Mar 19 2023,50,0.00,190,22.50,66.60,201.00
22:01:21 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,201.00
22:01:22 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,201.00
22:01:22 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:23 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,201.00
22:01:23 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
22:01:24 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:24 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,201.00
22:01:25 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:25 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
22:01:27 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
22:01:29 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
22:01:31 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
22:01:33 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
22:01:38 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,199.00
22:01:39 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,199.00
22:01:39 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,199.00
22:01:42 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,199.00
22:01:43 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,199.00
22:01:46 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
22:01:47 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,200.00
22:01:49 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,200.00
22:01:51 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,201.00
22:01:53 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,201.00
22:01:55 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,201.00
22:01:57 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,202.00
22:01:59 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,203.00
22:02:01 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,202.00
22:02:03 ,Sun Mar 19 2023,50,0.00,190,22.60,66.50,203.00
22:02:06 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,203.00
22:02:07 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,203.00
22:02:09 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,203.00
22:02:11 ,Sun Mar 19 2023,50,0.00,190,22.60,66.60,204.00
22:02:13 ,Sun Mar 19 2023,50,0.00,189,22.60,66.60,203.00
22:02:16 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,202.00
22:06:21 ,Sun Mar 19 2023,50,0.00,189,22.90,66.80,188.00
22:06:23 ,Sun Mar 19 2023,50,0.00,189,22.60,66.50,188.00
22:06:26 ,Sun Mar 19 2023,50,0.00,190,22.60,67.00,190.00
22:06:27 ,Sun Mar 19 2023,50,0.00,189,22.60,67.20,190.00
22:06:29 ,Sun Mar 19 2023,50,0.00,190,22.60,67.20,190.00
22:06:31 ,Sun Mar 19 2023,50,0.00,189,22.60,67.00,191.00
22:06:34 ,Sun Mar 19 2023,50,0.00,190,22.60,66.80,191.00
22:06:36 ,Sun Mar 19 2023,50,0.00,189,22.60,67.00,191.00
22:06:38 ,Sun Mar 19 2023,50,0.00,190,22.60,67.30,192.00
22:06:40 ,Sun Mar 19 2023,50,0.00,190,22.60,67.50,191.00
22:06:42 ,Sun Mar 19 2023,50,0.00,190,22.60,67.50,192.00
22:06:44 ,Sun Mar 19 2023,50,0.00,190,22.60,67.30,191.00
22:06:46 ,Sun Mar 19 2023,50,0.00,189,22.60,67.20,192.00
22:06:48 ,Sun Mar 19 2023,50,0.00,190,22.60,67.10,192.00
22:06:50 ,Sun Mar 19 2023,50,0.00,189,22.60,66.90,192.00
22:06:52 ,Sun Mar 19 2023,50,0.00,190,22.70,66.70,193.00
22:06:55 ,Sun Mar 19 2023,50,0.00,189,22.70,66.80,189.00
22:06:56 ,Sun Mar 19 2023,50,0.00,190,22.70,66.90,188.00
